t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Total_Transpiration_turgor,Tr,Transpiration,Ts,VPDa,WC_mstruct,Wmax,age,ambient_CO2,amino_acids,area_prim,cytokinins,cytokinins_import,epsilon_volume,fructan,green_area,gs,gs_VPD,gs_VPD_psi,gs_psi,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,organ_volume,osmotic_water_potential,proteins,resistance,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,thickness,total_water_influx,total_water_potential,triosesP,turgor_water_potential,volume,water_content,water_influx,width
1,1,MS,2,blade,LeafElement1,17.88400306,0.14441149,17.72920488,0.00000000,3.33138402,153.72789277,3.22809536,0.69974407,13.70987638,0.08023525,0.20630065,0.00000000,0.00002420,518.41753837,NA,15.48922275,0.20423950,0.00039794,0.27092454,0.15479818,0.00000000,42.64525521,0.00000003,5.37301982,272.22692205,2788.00236010,27.00633330,0.03441032,2.20693381,0.00053095,18.31035400,0.37481091,96.89577082,0.00330000,160.80089055,NA,1.63014834,NA,0.50056352,0.02733362,46.15384615,0.00000000,0.00024058,0.32042198,0.32162500,0.32133465,0.32472462,0.06188058,False,False,0.09181386,0.00483764,4885.93175850,0.00483764,1.00000000,0.00012011,0.00000010,-0.51537373,23.64761353,10713.98777018,0,0.00000000,0.89391616,23.51757492,0.47556198,0.00041894,0.03441039,-0.13917135,0.00160931,0.37620238,0.00000015,0.15100275,0.03441039,0.00255729
1,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.72152530,6.29343191,0.00000000,1.05837620,0.03718151,2.18794692,0.03084455,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00002993,0.02376777,0.00000000,0.00000000,0.00000000,0.00000062,3.42520488,0.00000000,0.00000000,4.96354980,0.00000000,0.00000000,0.00000000,10.00000000,0.00000000,95.37864745,NA,160.80089055,NA,0.32900970,NA,0.07734886,0.00000000,46.15384615,6.69742152,0.00024800,0.00000000,0.00000000,0.00000000,0.00000000,NA,False,False,0.02850727,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,0.00000004,-0.75503380,3.82025438,2569.52669020,0,0.00000000,0.00000000,6.80240393,0.02379770,0.00042013,0.00000000,-0.03676231,0.00000000,0.71827149,0.00000005,0.04705621,0.00000000,0.00330084
1,1,MS,2,sheath,StemElement,1.99592456,0.00058479,2.54074054,0.00000000,5.96991928,29.46147138,1.14355453,0.00165948,0.02446820,0.03084455,0.00083540,0.00000000,0.00000020,116.73399253,NA,0.03382163,0.00082707,0.00000001,0.00049372,0.01813711,0.00000000,20.88560682,0.00000177,3.21557984,52.17659367,724.02385095,0.08654043,0.00013933,0.45677198,0.00000215,15.01132777,0.37481091,95.36268227,NA,160.80089055,NA,0.00523395,NA,0.00146621,0.00011069,46.15384615,0.00000000,0.00000471,0.16030026,0.08847889,0.08847861,0.08895935,0.02867907,False,False,0.00049943,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000127,0.00000000,-0.54641014,0.06702076,45.15785563,0,0.00000000,0.00141653,0.07727749,0.00132079,0.00041940,0.00013933,-0.03676406,0.00000252,0.50964608,0.00000000,0.00082257,0.00013933,0.00329625
1,1,MS,3,blade,LeafElement1,18.70238435,0.12204797,18.52406512,0.00000000,2.59371898,145.12295334,3.81506852,0.19103111,8.46689822,NA,0.17435299,0.00000000,0.00002359,479.01461123,NA,14.41079975,0.17261105,0.00023921,0.18030023,0.17831924,0.00000000,37.02730623,0.00000006,2.57380168,256.97707323,2680.48215603,27.20898199,0.02901714,2.09648562,0.00044873,17.78628951,0.37481091,95.91276837,0.00402191,80.80089055,NA,0.44652544,NA,0.57582784,0.02310074,46.15384615,0.00000000,0.00021404,0.30679761,0.33420380,0.33415103,0.33770112,0.06408230,True,False,0.07070701,0.00470881,0.00000000,0.00470881,1.00000000,0.00010371,0.00000010,-0.73506652,25.07745610,6512.81418225,0,0.00000000,0.82140566,7.45332197,0.35315050,0.00044987,0.02901703,-0.08925746,0.00147732,0.64580907,0.00000011,0.11027003,0.02901703,0.00301793
1,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40044528,NA,0.00000000,NA,0.00000000,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,True,False,0.00001014,0.00000000,0.00000000,0.00000000,NA,0.00000000,NA,NA,0.00000000,NA,0,0.00000000,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40044528,NA,0.00000000,NA,0.00000000,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,True,False,0.00005069,0.00000000,0.00000000,0.00000000,NA,0.00000000,NA,NA,0.00000000,NA,0,0.00000000,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,MS,1,blade,LeafElement1,15.46565035,0.08115076,15.33377731,0.00000000,3.83680768,176.71695064,2.80059278,0.32019408,8.67711858,0.06706997,0.13968734,0.00000000,0.00002050,442.68169453,NA,10.84632676,0.13829136,0.00021381,0.18354941,0.13187304,0.00000000,34.01415507,0.00000007,4.83287744,209.49225239,2318.66632178,19.50601967,0.02354499,1.86394509,0.00036312,17.75158772,0.37481091,96.74719479,0.00300000,241.20133583,NA,1.09620865,NA,0.36866267,0.01864794,46.15384615,0.00000000,0.00019481,0.29969868,0.28452390,0.28418484,0.28711067,0.04741093,False,False,0.08178065,0.00410677,4400.00000000,0.00410677,1.00000000,0.00009054,0.00000008,-0.38784371,16.94552531,11036.88301800,0,0.00000000,0.87234580,19.38592603,0.32205458,0.00039866,0.02354499,-0.10963931,0.00104732,0.27820440,0.00000012,0.12214635,0.02354499,0.00232481
2,1,MS,1,sheath,StemElement,1.35404578,0.03358263,1.72510912,0.00000000,4.89349193,35.54109607,1.00477222,0.06542279,0.83196818,0.02391424,0.05780683,0.00000000,0.00000855,179.81386508,NA,1.30557441,0.05722998,0.00000854,0.02251707,0.01084701,0.00000001,33.80588385,0.00000472,4.05145300,43.18511700,608.07304782,2.95490885,0.00974563,0.56104985,0.00015027,17.04912589,0.37481091,96.12607101,NA,241.20133583,NA,0.32631012,NA,0.05507351,0.00771708,46.15384615,0.00000000,0.00026783,0.15608965,0.07609038,0.07608970,0.07641565,0.01421430,False,False,0.02841807,0.00171000,1183.15614503,0.00171000,1.00000000,0.00010298,0.00000003,-0.29370780,2.01788444,2979.45193346,0,0.00000000,0.07305286,5.09532997,0.07975559,0.00039856,0.00974563,-0.04552080,0.00008900,0.24818700,0.00000004,0.04243123,0.00974563,0.00299138
2,1,MS,2,blade,LeafElement1,15.97202117,0.09526333,15.82817669,0.00000000,3.26189037,198.92024827,3.26807935,0.41194265,11.19772728,0.07815590,0.16397973,0.00000000,0.00002420,414.00208829,NA,13.82390948,0.16234093,0.00032502,0.24585418,0.14384447,0.00000000,33.89682408,0.00000006,4.95730855,234.03214803,2511.00133884,26.74707899,0.02764058,1.77300411,0.00042626,17.21365300,0.37481091,96.89047438,0.00330000,161.20133583,NA,1.36198715,NA,0.50676363,0.02189092,46.15384615,0.00000000,0.00024042,0.29112688,0.29228153,0.29177343,0.29479407,0.06187501,False,False,0.09175175,0.00483764,4888.25106137,0.00483764,1.00000000,0.00010128,0.00000010,-0.39447214,23.65652042,10721.52328431,0,0.00000000,1.15670631,24.00235985,0.40852013,0.00041858,0.02764058,-0.11977426,0.00138029,0.27469787,0.00000015,0.15073731,0.02764058,0.00255729
2,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,5.54004767,6.40929754,0.00000000,1.02588270,0.01768349,0.26229654,0.03047794,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000359,0.02205864,0.00000000,0.00000046,0.00000000,0.00032102,3.29562650,0.00000000,0.00000000,4.93748861,0.00000000,0.00000000,0.00000000,10.00000000,0.00000000,95.36152429,NA,161.20133583,NA,0.30979813,NA,0.07497416,0.00000000,46.15384615,6.68550125,0.00024800,0.00000000,0.00000000,0.00000000,0.00000000,NA,False,False,0.02846478,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,0.00000004,-0.53199019,3.81340476,2574.32186007,0,0.00000000,0.00000000,5.76368673,0.02206223,0.00041935,0.00000000,-0.03745507,0.00000000,0.49453512,0.00000005,0.04687408,0.00000000,0.00329592
2,1,MS,2,sheath,StemElement,1.83384022,0.00041861,2.33328905,0.00000001,5.81776462,39.76408691,1.18236525,0.00098632,0.00223049,0.03028959,0.00072057,0.00000000,0.00000020,93.22237985,NA,0.03101078,0.00071338,0.00000000,0.00050947,0.01778815,0.00000404,18.01457224,0.00268724,3.23580675,47.77503099,667.68612055,0.08648353,0.00012163,0.39876368,0.00000187,14.47168551,0.37481091,95.33881926,NA,161.20133583,NA,0.00528427,NA,0.00151597,0.00009619,46.15384615,0.00000001,0.00000470,0.15141756,0.08534932,0.08534896,0.08579060,0.02867820,False,False,0.00049840,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000117,0.00000000,-0.23654440,0.06691354,45.27487410,0,0.00000000,0.00191188,0.09420154,0.00122284,0.00041832,0.00012163,-0.03745660,0.00000230,0.19908780,0.00000000,0.00081815,0.00012163,0.00328944
2,1,MS,3,blade,LeafElement1,16.77976722,0.08100909,16.61503229,0.00000000,2.58833230,188.73678946,3.81945563,0.15811412,8.79082029,NA,0.13944347,0.00000000,0.00002359,382.53537871,NA,12.92071947,0.13804989,0.00024837,0.18738324,0.16473494,0.00000000,29.61348979,0.00000007,2.87635390,222.61609422,2423.01193749,27.28546118,0.02350453,1.69468107,0.00036248,16.76967314,0.37481091,95.87251162,0.00402738,81.20133583,NA,0.52230340,NA,0.57649001,0.01861539,46.15384615,0.00000000,0.00021389,0.28019775,0.30466642,0.30457590,0.30775650,0.06409969,True,False,0.07059614,0.00470881,0.00000000,0.00470881,1.00000000,0.00008791,0.00000010,-0.16258030,25.07815732,6554.83300548,0,0.00000000,1.06826290,11.02490401,0.32568149,0.00044777,0.02350418,-0.08025116,0.00127711,0.08232914,0.00000011,0.10937537,0.02350418,0.00302210
2,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80089055,NA,0.00000000,NA,0.00000000,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,True,False,0.00001021,0.00000000,0.00000000,0.00000000,NA,0.00000000,NA,NA,0.00000000,NA,0,0.00000000,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80089055,NA,0.00000000,NA,0.00000000,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,True,False,0.00005105,0.00000000,0.00000000,0.00000000,NA,0.00000000,NA,NA,0.00000000,NA,0,0.00000000,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
