t,plant,axis,Conc_Nitrates_Soil,SRWC,Tsoil,mineralisation,nitrates,volume,water_content,water_potential
531,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
532,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
533,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
534,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
535,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
536,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
537,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
538,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
539,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
540,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
541,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
542,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
543,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
544,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
545,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
546,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
547,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
548,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
549,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
550,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
551,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
552,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
553,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
554,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
555,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
556,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
557,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
558,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
559,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
560,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
561,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
562,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
563,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
564,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
565,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
566,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
567,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
568,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
569,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
570,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
571,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
572,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
573,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
574,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
575,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
576,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
577,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
578,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
579,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
580,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
581,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
582,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
583,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
584,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
585,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
586,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
587,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
588,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
589,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
590,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
591,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
592,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
593,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
594,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
595,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
596,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
597,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
598,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
599,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
600,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
601,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
602,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
603,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
604,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
605,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
606,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
607,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
608,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
609,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
610,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
611,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
612,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
613,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
614,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
615,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
616,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
617,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
618,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
619,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
620,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
621,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
622,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
623,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
624,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
625,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
626,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
627,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
628,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
629,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
630,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
631,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
632,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
633,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
634,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
635,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
636,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
637,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
638,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
639,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
640,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
641,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
642,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
643,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
644,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
645,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
646,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
647,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
648,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
649,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
650,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
651,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
652,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
653,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
654,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
655,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
656,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
657,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
658,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
659,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
660,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
661,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
662,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
663,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
664,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
665,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
666,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
667,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
668,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
669,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
670,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
671,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
672,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
673,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
674,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
675,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
676,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
677,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
678,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
679,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
680,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
681,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
682,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
683,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
684,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
685,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
686,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
687,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
688,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
689,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
690,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
691,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
692,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
693,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
694,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
695,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
696,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
697,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
698,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
699,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
700,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
701,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
702,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
703,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
704,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
705,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
706,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
707,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
708,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
709,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
710,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
711,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
712,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
713,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
714,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
715,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
716,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
717,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
718,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
719,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
720,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
721,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
722,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
723,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
724,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
725,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
726,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
727,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
728,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
729,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
730,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
731,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
732,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
733,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
734,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
735,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
736,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
737,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
738,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
739,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
740,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
741,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
742,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
743,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
744,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
745,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
746,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
747,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
748,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
749,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
750,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
751,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
752,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
753,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
754,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
755,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
756,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
757,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
758,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
759,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
760,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
761,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
762,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
763,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
764,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
765,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
766,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
767,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
768,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
769,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
770,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
771,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
772,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
773,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
774,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
775,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
776,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
777,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
778,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
779,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
780,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
781,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
782,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
783,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
784,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
785,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
786,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
787,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
788,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
789,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
790,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
791,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
792,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
793,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
794,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
795,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
796,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
797,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
798,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
799,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
800,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
801,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
802,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
803,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
804,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
805,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
806,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
807,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
808,1,MS,357143.00000000,80.00000000,10,0.00333894,357143.00000000,1,80.00000000,-0.03367976
